,epsilon_value,result,time,network,image,split
5,0.0039,ERR,14.676950454711914,gtsrb_cnn_vnncomp23_relu_standard,image_69,train
6,0.0116999999999999,ERR,14.690141439437866,gtsrb_cnn_vnncomp23_relu_standard,image_69,train
7,0.0,ERR,14.074486494064333,gtsrb_cnn_vnncomp23_relu_standard,image_69,train
8,0.0156,ERR,14.61513614654541,gtsrb_cnn_vnncomp23_relu_standard,image_69,train
0,0.1989,SAT,10.29463028907776,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
1,0.0974999999999999,SAT,10.533339262008669,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
2,0.0467999999999999,SAT,7.515540599822998,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
3,0.0195,SAT,7.353157043457031,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
4,0.0078,ERR,13.082312107086182,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
5,0.0039,ERR,13.334550380706789,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
6,0.0116999999999999,SAT,8.144959449768066,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
7,0.0,ERR,12.31403923034668,gtsrb_cnn_vnncomp23_relu_standard,image_63,train
0,0.1989,SAT,7.787590980529785,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
1,0.0974999999999999,SAT,8.049418687820435,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
2,0.0467999999999999,SAT,8.032002449035645,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
3,0.0195,SAT,8.154713869094849,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
4,0.0078,SAT,8.112723350524902,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
5,0.0,ERR,13.928813695907593,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
6,0.0039,ERR,15.23368787765503,gtsrb_cnn_vnncomp23_relu_standard,image_14,train
0,0.1989,SAT,10.977729320526125,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
1,0.0974999999999999,SAT,11.12436580657959,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
2,0.0467999999999999,SAT,8.07863712310791,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
3,0.0195,SAT,8.635656356811523,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
4,0.0078,ERR,14.685121774673462,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
5,0.0039,ERR,15.13461136817932,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
6,0.0116999999999999,ERR,14.855055809020996,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
7,0.0,ERR,13.783706665039062,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
8,0.0156,SAT,8.208028316497803,gtsrb_cnn_vnncomp23_relu_standard,image_19,train
0,0.1989,SAT,7.975385665893555,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
1,0.0974999999999999,SAT,7.505750417709351,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
2,0.0467999999999999,SAT,8.127241849899292,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
3,0.0195,SAT,8.54058051109314,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
4,0.0078,SAT,8.02475881576538,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
5,0.0,ERR,13.666197538375854,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
6,0.0039,ERR,15.100939989089966,gtsrb_cnn_vnncomp23_relu_standard,image_80,train
0,0.1989,SAT,7.242739200592041,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
1,0.0974999999999999,SAT,7.09698486328125,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
2,0.0467999999999999,SAT,6.829900026321411,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
3,0.0195,SAT,10.860603332519531,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
4,0.0078,SAT,7.386816501617432,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
5,0.0,ERR,12.280269384384155,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
6,0.0039,SAT,7.31921648979187,gtsrb_cnn_vnncomp23_relu_standard,image_13,train
0,0.1989,SAT,11.220391035079956,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
1,0.0974999999999999,SAT,11.070813179016112,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
2,0.0467999999999999,SAT,8.056864023208618,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
3,0.0195,SAT,8.289581060409546,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
4,0.0078,ERR,15.201695203781128,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
5,0.0039,ERR,15.355827808380129,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
6,0.0116999999999999,ERR,15.151705503463743,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
7,0.0,ERR,13.845417022705078,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
8,0.0156,ERR,14.795057773590088,gtsrb_cnn_vnncomp23_relu_standard,image_64,train
0,0.1989,SAT,11.472304105758669,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
1,0.0974999999999999,SAT,11.00272274017334,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
2,0.0467999999999999,SAT,8.16099214553833,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
3,0.0195,SAT,8.15546703338623,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
4,0.0078,ERR,15.138022422790527,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
5,0.0039,ERR,15.480923414230348,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
6,0.0116999999999999,SAT,8.198433637619019,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
7,0.0,ERR,13.910290002822876,gtsrb_cnn_vnncomp23_relu_standard,image_56,train
0,0.1989,SAT,7.574543237686157,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
1,0.0974999999999999,SAT,8.216766357421875,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
2,0.0467999999999999,SAT,8.323352575302124,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
3,0.0195,SAT,8.266397953033447,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
4,0.0078,ERR,14.619248628616331,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
5,0.0039,ERR,15.37978744506836,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
6,0.0116999999999999,ERR,14.93110203742981,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
7,0.0,ERR,13.82895565032959,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
8,0.0156,SAT,8.322086095809937,gtsrb_cnn_vnncomp23_relu_standard,image_21,train
0,0.1989,SAT,7.023385524749756,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
1,0.0974999999999999,SAT,7.028422117233276,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
2,0.0467999999999999,SAT,8.025306701660156,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
3,0.0195,SAT,7.446192264556885,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
4,0.0078,SAT,7.371540546417236,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
5,0.0,ERR,12.740304470062256,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
6,0.0039,ERR,13.388696670532228,gtsrb_cnn_vnncomp23_relu_standard,image_99,train
0,0.1989,SAT,7.674531698226929,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
1,0.0974999999999999,SAT,7.516658782958984,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
2,0.0467999999999999,SAT,10.83464241027832,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
3,0.0195,SAT,8.100430250167847,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
4,0.0078,SAT,8.064361810684204,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
5,0.0,ERR,13.788055181503296,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
6,0.0039,SAT,8.048160314559937,gtsrb_cnn_vnncomp23_relu_standard,image_77,train
0,0.1989,SAT,7.605914354324341,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
1,0.0974999999999999,SAT,11.01127552986145,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
2,0.0467999999999999,SAT,11.23143744468689,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
3,0.0195,SAT,8.222163200378418,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
4,0.0078,SAT,8.162930488586426,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
5,0.0,ERR,13.60813856124878,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
6,0.0039,ERR,15.069663763046265,gtsrb_cnn_vnncomp23_relu_standard,image_93,train
0,0.1989,SAT,9.108243465423584,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
1,0.0974999999999999,SAT,11.277408361434937,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
2,0.0467999999999999,SAT,8.240273237228394,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
3,0.0195,SAT,8.19782543182373,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
4,0.0078,ERR,15.256771802902222,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
5,0.0039,ERR,15.472958087921144,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
6,0.0116999999999999,SAT,8.426507949829102,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
7,0.0,ERR,13.885294437408447,gtsrb_cnn_vnncomp23_relu_standard,image_0,train
0,0.1989,SAT,7.973069906234741,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
1,0.0974999999999999,SAT,10.988766431808472,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
2,0.0467999999999999,SAT,11.20536732673645,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
3,0.0195,SAT,8.260251760482788,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
4,0.0078,SAT,8.221596717834473,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
5,0.0,ERR,13.744595766067505,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
6,0.0039,ERR,15.020572662353516,gtsrb_cnn_vnncomp23_relu_standard,image_45,train
0,0.1989,SAT,7.237312078475952,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
1,0.0974999999999999,SAT,6.853567838668823,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
2,0.0467999999999999,SAT,10.407227993011476,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
3,0.0195,SAT,7.784132719039917,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
4,0.0078,SAT,7.531300067901611,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
5,0.0,ERR,12.67203950881958,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
6,0.0039,SAT,7.917892217636108,gtsrb_cnn_vnncomp23_relu_standard,image_32,train
0,0.1989,SAT,7.523937940597534,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
1,0.0974999999999999,SAT,7.897045850753784,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
2,0.0467999999999999,SAT,11.126600503921509,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
3,0.0195,SAT,8.61666989326477,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
4,0.0078,SAT,8.396182537078857,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
5,0.0,ERR,13.926937818527222,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
6,0.0039,SAT,8.250762224197388,gtsrb_cnn_vnncomp23_relu_standard,image_38,train
0,0.1989,SAT,7.40646505355835,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
1,0.0974999999999999,SAT,10.591811180114746,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
2,0.0467999999999999,SAT,10.40934991836548,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
3,0.0195,SAT,7.312800168991089,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
4,0.0078,SAT,7.752777338027954,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
5,0.0,ERR,12.40095591545105,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
6,0.0039,ERR,13.22186541557312,gtsrb_cnn_vnncomp23_relu_standard,image_41,train
0,0.1989,SAT,10.807281970977783,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
1,0.0974999999999999,SAT,11.059805154800417,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
2,0.0467999999999999,SAT,8.100426197052002,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
3,0.0195,SAT,8.282837629318237,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
4,0.0078,ERR,15.328646898269652,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
5,0.0039,ERR,15.32087516784668,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
6,0.0116999999999999,SAT,8.014009237289429,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
7,0.0,ERR,14.135862827301024,gtsrb_cnn_vnncomp23_relu_standard,image_36,train
0,0.1989,SAT,7.180715322494507,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
1,0.0974999999999999,SAT,7.319250106811523,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
2,0.0467999999999999,SAT,7.900056600570679,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
3,0.0195,SAT,7.330645084381103,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
4,0.0078,SAT,7.86200213432312,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
5,0.0,ERR,13.00920867919922,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
6,0.0039,ERR,13.174904108047484,gtsrb_cnn_vnncomp23_relu_standard,image_79,train
0,0.1989,SAT,7.818586587905884,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
1,0.0974999999999999,SAT,11.237874507904053,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
2,0.0467999999999999,SAT,8.318122625350952,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
3,0.0195,SAT,8.429512977600098,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
4,0.0078,SAT,8.342705249786377,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
5,0.0,ERR,14.263025760650637,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
6,0.0039,ERR,15.36871099472046,gtsrb_cnn_vnncomp23_relu_standard,image_97,train
0,0.1989,SAT,7.803325891494751,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
1,0.0974999999999999,SAT,7.861229181289673,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
2,0.0467999999999999,SAT,8.362823486328125,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
3,0.0195,SAT,8.35414457321167,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
4,0.0078,SAT,8.4278404712677,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
5,0.0,ERR,14.01867175102234,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
6,0.0039,SAT,8.378531694412231,gtsrb_cnn_vnncomp23_relu_standard,image_73,train
0,0.1989,SAT,12.478293657302856,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
1,0.0974999999999999,SAT,11.013796091079712,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
2,0.0467999999999999,SAT,10.917075157165527,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
3,0.0195,SAT,8.219908714294434,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
4,0.0078,ERR,14.886535882949827,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
5,0.0039,ERR,15.512149333953856,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
6,0.0116999999999999,SAT,8.28521466255188,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
7,0.0,ERR,13.859967708587646,gtsrb_cnn_vnncomp23_relu_standard,image_4,train
0,0.1989,SAT,11.548921346664429,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
1,0.0974999999999999,SAT,11.059487581253052,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
2,0.0467999999999999,SAT,11.169928312301636,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
3,0.0195,ERR,14.800256729125977,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
4,0.0233999999999999,ERR,15.175941705703735,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
5,0.0156,ERR,14.78909683227539,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
6,0.0272999999999999,SAT,8.897234439849854,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
7,0.0039,ERR,15.38484811782837,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
8,0.0078,ERR,15.524962186813354,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
9,0.0,ERR,13.985739946365356,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
10,0.0116999999999999,ERR,15.438920021057127,gtsrb_cnn_vnncomp23_relu_standard,image_52,train
0,0.1989,SAT,7.59635066986084,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
1,0.0974999999999999,SAT,7.670804023742676,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
2,0.0467999999999999,SAT,8.687211751937866,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
3,0.0195,SAT,8.341910123825073,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
4,0.0078,SAT,8.36743450164795,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
5,0.0,ERR,14.042425870895386,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
6,0.0039,ERR,15.544827699661257,gtsrb_cnn_vnncomp23_relu_standard,image_25,train
0,0.1989,SAT,10.942890882492064,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
1,0.0974999999999999,SAT,8.345673322677612,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
2,0.0467999999999999,SAT,8.154141187667847,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
3,0.0195,SAT,8.858422756195068,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
4,0.0078,ERR,15.09414005279541,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
5,0.0039,ERR,15.27854037284851,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
6,0.0116999999999999,ERR,15.004369974136353,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
7,0.0,ERR,13.944006204605104,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
8,0.0156,ERR,14.755589246749878,gtsrb_cnn_vnncomp23_relu_standard,image_58,train
0,0.1989,SAT,11.39420461654663,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
1,0.0974999999999999,SAT,11.275049686431885,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
2,0.0467999999999999,SAT,8.277224063873291,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
3,0.0195,SAT,8.203245878219604,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
4,0.0078,ERR,15.19739866256714,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
5,0.0039,ERR,15.776336908340454,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
6,0.0116999999999999,ERR,14.953877449035645,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
7,0.0,ERR,14.124951124191284,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
8,0.0156,SAT,8.536237716674805,gtsrb_cnn_vnncomp23_relu_standard,image_17,train
0,0.1989,SAT,7.237662076950073,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
1,0.0974999999999999,SAT,10.244211673736572,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
2,0.0467999999999999,SAT,7.40361213684082,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
3,0.0195,SAT,7.325804948806763,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
4,0.0078,SAT,7.8755042552948,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
5,0.0,ERR,12.60499095916748,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
6,0.0039,ERR,13.591784715652466,gtsrb_cnn_vnncomp23_relu_standard,image_60,train
0,0.1989,SAT,10.500720739364624,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
1,0.0974999999999999,SAT,7.79520320892334,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
2,0.0467999999999999,SAT,7.647493362426758,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
3,0.0195,SAT,7.147057294845581,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
4,0.0078,ERR,13.645430088043211,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
5,0.0039,ERR,13.4669508934021,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
6,0.0116999999999999,SAT,7.360824346542358,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
7,0.0,ERR,12.917154312133787,gtsrb_cnn_vnncomp23_relu_standard,image_84,train
0,0.1989,SAT,7.436696290969849,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
1,0.0974999999999999,SAT,11.12541365623474,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
2,0.0467999999999999,SAT,8.439939975738525,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
3,0.0195,SAT,8.187210321426392,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
4,0.0078,ERR,14.66475248336792,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
5,0.0039,ERR,14.561105489730837,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
6,0.0116999999999999,SAT,8.230772733688354,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
7,0.0,ERR,14.15403413772583,gtsrb_cnn_vnncomp23_relu_standard,image_67,train
0,0.1989,SAT,11.258697032928469,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
1,0.0974999999999999,SAT,11.31119179725647,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
2,0.0467999999999999,SAT,8.424375057220459,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
3,0.0195,SAT,8.547048807144165,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
4,0.0078,ERR,15.021278619766235,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
5,0.0039,ERR,15.656004428863524,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
6,0.0116999999999999,SAT,8.622248649597168,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
7,0.0,ERR,14.087308168411257,gtsrb_cnn_vnncomp23_relu_standard,image_10,train
0,0.1989,SAT,7.347286462783813,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
1,0.0974999999999999,SAT,6.986533880233765,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
2,0.0467999999999999,SAT,10.866703271865845,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
3,0.0195,SAT,7.313136577606201,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
4,0.0078,SAT,7.450482606887817,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
5,0.0,ERR,12.130725860595703,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
6,0.0039,SAT,7.659533500671387,gtsrb_cnn_vnncomp23_relu_standard,image_89,train
0,0.1989,SAT,8.043493509292603,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
1,0.0974999999999999,SAT,7.696573495864868,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
2,0.0467999999999999,SAT,8.379747867584229,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
3,0.0195,SAT,8.36839509010315,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
4,0.0078,SAT,8.245630025863647,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
5,0.0,ERR,14.276623487472534,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
6,0.0039,SAT,8.308796882629395,gtsrb_cnn_vnncomp23_relu_standard,image_83,train
0,0.1989,SAT,10.395452737808228,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
1,0.0974999999999999,SAT,10.893579721450806,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
2,0.0467999999999999,SAT,7.578641891479492,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
3,0.0195,ERR,12.923478603363035,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
4,0.0233999999999999,SAT,7.49672532081604,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
5,0.0078,ERR,13.045491695404053,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
6,0.0039,ERR,13.580289125442505,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
7,0.0116999999999999,ERR,13.35925793647766,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
8,0.0,ERR,12.122931480407717,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
9,0.0156,ERR,13.151063442230225,gtsrb_cnn_vnncomp23_relu_standard,image_22,train
0,0.1989,SAT,7.71477484703064,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
1,0.0974999999999999,SAT,11.013750314712524,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
2,0.0467999999999999,SAT,8.269238471984863,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
3,0.0195,SAT,8.186518430709839,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
4,0.0078,ERR,14.783056735992432,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
5,0.0039,ERR,15.004383325576782,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
6,0.0116999999999999,SAT,8.252870082855225,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
7,0.0,ERR,13.738346338272097,gtsrb_cnn_vnncomp23_relu_standard,image_55,train
0,0.1989,SAT,6.993540525436401,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
1,0.0974999999999999,SAT,10.067413806915283,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
2,0.0467999999999999,SAT,10.31200647354126,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
3,0.0195,SAT,7.4822938442230225,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
4,0.0078,SAT,7.586785554885864,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
5,0.0,ERR,12.329755306243896,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
6,0.0039,ERR,13.18927001953125,gtsrb_cnn_vnncomp23_relu_standard,image_28,train
0,0.1989,SAT,11.540663242340088,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
1,0.0974999999999999,SAT,10.8880774974823,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
2,0.0467999999999999,SAT,10.911247253417969,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
3,0.0195,SAT,8.52413296699524,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
4,0.0078,ERR,15.106618165969849,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
5,0.0039,ERR,15.34169626235962,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
6,0.0116999999999999,ERR,14.677042961120604,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
7,0.0,ERR,13.802252531051636,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
8,0.0156,ERR,15.046971082687378,gtsrb_cnn_vnncomp23_relu_standard,image_9,train
0,0.1989,SAT,8.020752906799316,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
1,0.0974999999999999,SAT,11.16879391670227,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
2,0.0467999999999999,SAT,8.410716772079468,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
3,0.0195,SAT,8.4634850025177,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
4,0.0078,SAT,8.690000057220459,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
5,0.0,ERR,14.224368333816528,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
6,0.0039,ERR,15.605501890182495,gtsrb_cnn_vnncomp23_relu_standard,image_3,train
