,split,result,runtime,network,image
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.097,test,error,6.029746770858765,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.101,test,error,5.892030239105225,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.095,test,error,5.8028786182403564,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.103,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.093,test,error,5.846829175949097,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.105,test,error,5.755932331085205,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.063,test,error,5.866483449935913,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.059,test,error,5.896853446960449,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.037,test,error,14.516515016555786,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.035,test,unsat,7.473209619522095,ffnnRELU__PGDK_w_0.1_6_500,image_67
0.199,test,error,5.81737232208252,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.201,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.197,test,error,6.167477607727051,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.203,test,error,5.892730712890625,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.195,test,error,5.922258138656616,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.205,test,error,14.581337451934814,ffnnRELU__PGDK_w_0.1_6_500,image_60
0.199,test,error,5.90886664390564,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.201,test,error,5.867223501205444,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.197,test,sat,9.12997269630432,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.099,test,error,5.818817853927612,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.095,test,error,5.724005460739136,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.101,test,error,13.810248851776125,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.091,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.059,test,error,6.013158798217773,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.003,test,error,5.60807728767395,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.001,test,error,5.857197046279907,ffnnRELU__PGDK_w_0.1_6_500,image_12
0.199,test,sat,3.6827003955841056,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.097,test,error,6.053492069244385,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.101,test,error,5.700961828231812,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.095,test,error,5.795643091201782,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.103,test,error,13.87980604171753,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.093,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.105,test,error,6.037151336669922,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.009,test,error,5.85767936706543,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.005,test,error,5.878598213195801,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.003,test,error,5.661527633666992,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.001,test,error,13.905999898910522,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.187,test,sat,4.199184894561768,ffnnRELU__PGDK_w_0.1_6_500,image_15
0.199,test,error,5.72514533996582,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.201,test,error,14.347371578216553,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.197,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.203,test,error,6.138446092605591,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.195,test,error,5.845575332641602,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.205,test,error,5.786664009094238,ffnnRELU__PGDK_w_0.1_6_500,image_69
0.199,test,sat,3.9979186058044434,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.097,test,error,5.97953987121582,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.101,test,error,5.79250955581665,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.095,test,error,5.6754255294799805,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.103,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.093,test,error,5.9826719760894775,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.105,test,error,5.857183933258057,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.025,test,error,5.745299577713013,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.009,test,error,14.050732374191284,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.003,test,unsat,5.219627380371094,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.005,test,unsat,5.163391828536987,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.007,test,unsat,5.215237379074097,ffnnRELU__PGDK_w_0.1_6_500,image_20
0.199,test,error,6.252664089202881,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.201,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.197,test,error,6.106287717819214,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.203,test,error,5.759174346923828,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.195,test,error,5.981988191604614,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.205,test,error,5.642561912536621,ffnnRELU__PGDK_w_0.1_6_500,image_27
0.199,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.201,test,error,6.07527232170105,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.197,test,error,5.811635732650757,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.203,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.195,test,error,5.90204119682312,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.205,test,error,5.804240703582764,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.193,test,error,5.881536960601807,ffnnRELU__PGDK_w_0.1_6_500,image_55
0.199,test,sat,4.150384187698364,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.097,test,error,6.327455520629883,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.101,test,error,5.800181865692139,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.095,test,error,14.37739324569702,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.103,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.093,test,error,6.000061273574829,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.105,test,error,5.942499399185181,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.053,test,error,5.941556930541992,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.013,test,error,5.789518594741821,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.005,test,error,14.445639610290527,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.003,test,unsat,5.311662912368774,ffnnRELU__PGDK_w_0.1_6_500,image_84
0.199,test,error,5.628343343734741,ffnnRELU__PGDK_w_0.1_6_500,image_29
0.201,test,error,5.747738361358643,ffnnRELU__PGDK_w_0.1_6_500,image_29
0.197,test,error,5.7003819942474365,ffnnRELU__PGDK_w_0.1_6_500,image_29
0.203,test,error,5.910816669464111,ffnnRELU__PGDK_w_0.1_6_500,image_29
0.195,test,error,5.593886375427246,ffnnRELU__PGDK_w_0.1_6_500,image_29
0.199,test,error,5.928321123123169,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.201,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.197,test,error,6.12830662727356,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.203,test,error,5.670331716537476,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.195,test,error,5.734839677810669,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.205,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.193,test,error,6.12275767326355,ffnnRELU__PGDK_w_0.1_6_500,image_52
0.199,test,error,5.712537050247192,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.201,test,error,14.06908917427063,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.197,test,sat,3.6964364051818848,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.099,test,error,5.905638217926025,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.095,test,error,5.959048509597778,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.101,test,error,13.975476741790771,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.023,test,unsat,5.170066356658936,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.065,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.053,test,error,6.393496513366699,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.037,test,error,6.078959465026856,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.025,test,error,6.058265447616577,ffnnRELU__PGDK_w_0.1_6_500,image_83
0.199,test,error,5.861502170562744,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.201,test,error,14.621496438980104,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.197,test,sat,3.75623631477356,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.097,test,sat,4.1400299072265625,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.047,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.049,test,error,5.9433698654174805,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.045,test,error,11.498825550079346,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.051,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.043,test,error,6.272132873535156,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.037,test,error,5.939338207244873,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.023,test,error,5.858234882354736,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.003,test,unsat,5.218894004821777,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.015,test,unsat,5.193937063217163,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.017,test,unsat,5.16564416885376,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.019,test,unsat,7.405352115631103,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.021,test,unsat,8.36946153640747,ffnnRELU__PGDK_w_0.1_6_500,image_92
0.199,test,error,6.46547794342041,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.201,test,error,6.056987047195435,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.197,test,error,5.992209672927856,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.203,test,error,5.8425681591033936,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.195,test,sat,3.744008302688599,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.095,test,error,6.358031272888184,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.001,test,error,5.879374980926514,ffnnRELU__PGDK_w_0.1_6_500,image_43
0.199,test,sat,3.702172040939331,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.097,test,error,6.179189443588257,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.101,test,error,6.125902414321899,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.095,test,error,5.874314546585083,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.103,test,error,5.709282875061035,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.093,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.105,test,error,5.9516448974609375,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.083,test,error,5.787469387054443,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.055,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.029,test,error,6.284385442733765,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.013,test,error,5.7915802001953125,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.001,test,error,5.816251039505005,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.161,test,sat,3.79276442527771,ffnnRELU__PGDK_w_0.1_6_500,image_95
0.199,test,error,5.801550626754761,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.201,test,sat,3.7475624084472656,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.097,test,error,6.080044507980347,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.101,test,error,5.798668622970581,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.095,test,error,10.84960150718689,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.103,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.093,test,error,5.944287300109863,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.081,test,error,6.027164697647095,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.011,test,error,5.990980863571167,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.001,test,error,5.805761337280273,ffnnRELU__PGDK_w_0.1_6_500,image_44
0.199,test,error,6.641859531402588,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.201,test,error,6.014454126358032,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.197,test,error,6.15412187576294,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.203,test,error,14.760871887207031,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.195,test,sat,3.733483076095581,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.095,test,error,6.004797458648682,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.081,test,error,5.773686408996582,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.063,test,error,5.870779037475586,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.031,test,unsat,12.034351348876951,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.047,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.039,test,error,6.107322216033936,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.035,test,error,5.680493593215942,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.033,test,error,11.89934754371643,ffnnRELU__PGDK_w_0.1_6_500,image_38
0.199,test,error,6.063302993774414,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.201,test,error,6.0355401039123535,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.197,test,sat,8.508066415786743,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.099,test,error,5.967292308807373,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.095,test,error,5.85396933555603,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.101,test,error,14.165292739868164,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.051,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.045,test,error,6.127089262008667,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.027,test,error,5.973134279251099,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.009,test,unsat,7.403744697570801,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.015,test,unsat,5.203099966049194,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.021,test,unsat,5.177043676376343,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.023,test,unsat,5.220297574996948,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.025,test,unsat,5.1846771240234375,ffnnRELU__PGDK_w_0.1_6_500,image_4
0.199,test,error,5.613028287887573,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.201,test,sat,3.7233808040618896,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.097,test,error,6.557595729827881,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.101,test,error,5.997490882873535,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.095,test,error,5.965063095092773,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.103,test,error,14.13502287864685,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.089,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.057,test,error,6.443864107131958,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.007,test,error,6.1206042766571045,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.005,test,error,5.898936986923218,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.003,test,error,13.902313470840454,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.001,test,unsat,5.177991628646851,ffnnRELU__PGDK_w_0.1_6_500,image_36
0.199,test,error,5.858864784240723,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.201,test,error,5.7626001834869385,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.197,test,sat,3.7277541160583496,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.099,test,error,5.79595422744751,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.095,test,error,5.674471855163574,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.101,test,error,5.704853296279907,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.085,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.067,test,error,6.138726234436035,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.051,test,error,5.610348224639893,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.017,test,error,5.918826341629028,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.001,test,error,14.044087409973145,ffnnRELU__PGDK_w_0.1_6_500,image_31
0.199,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.201,test,error,6.087018966674805,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.197,test,error,5.822551965713501,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.203,test,error,14.484586000442505,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.195,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.205,test,error,6.131870985031128,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.193,test,error,6.00921368598938,ffnnRELU__PGDK_w_0.1_6_500,image_3
0.199,test,sat,4.149602651596069,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.097,test,error,6.049022197723389,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.101,test,error,5.868104934692383,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.095,test,error,6.076810121536255,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.103,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.093,test,error,6.018056869506836,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.105,test,error,5.8359997272491455,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.077,test,error,5.673238039016724,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.027,test,unsat,5.217993974685669,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.073,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.057,test,error,5.945977687835693,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.033,test,error,5.654167175292969,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.031,test,error,13.95048689842224,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.029,test,unsat,5.210715532302856,ffnnRELU__PGDK_w_0.1_6_500,image_78
0.199,test,error,6.106904983520508,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.201,test,error,6.149309396743774,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.197,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.203,test,error,6.094565391540527,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.195,test,error,5.890538692474365,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.205,test,error,5.7796125411987305,ffnnRELU__PGDK_w_0.1_6_500,image_71
0.199,test,error,5.94562840461731,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.201,test,error,5.767645597457886,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.197,test,error,14.43543291091919,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.203,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.195,test,error,5.8892481327056885,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.205,test,error,5.855780124664307,ffnnRELU__PGDK_w_0.1_6_500,image_76
0.199,test,error,5.839911460876465,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.201,test,error,5.729249238967896,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.197,test,error,5.884160280227661,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.203,test,error,10.742612600326538,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.195,test,sat,4.168635845184326,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.095,test,error,6.145292520523071,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.011,test,error,5.844047784805298,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.009,test,error,11.670668840408323,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.005,test,unsat,5.220399856567383,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.007,test,unsat,5.173566102981567,ffnnRELU__PGDK_w_0.1_6_500,image_53
0.199,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.201,test,error,6.229317426681519,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.197,test,error,5.844753742218018,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.203,test,error,5.70667028427124,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.195,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.205,test,error,6.103807687759399,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.193,test,error,5.9660162925720215,ffnnRELU__PGDK_w_0.1_6_500,image_82
0.199,test,sat,3.7144055366516113,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.097,test,error,6.025232791900635,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.101,test,error,5.650044679641724,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.095,test,error,5.754372596740723,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.103,test,error,14.200119495391846,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.093,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.105,test,error,5.853374481201172,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.067,test,error,5.823498964309692,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.011,test,error,5.657147645950317,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.005,test,unsat,5.193116903305054,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.009,test,unsat,5.178940057754517,ffnnRELU__PGDK_w_0.1_6_500,image_54
0.199,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.201,test,error,6.037976026535034,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.197,test,error,5.782074928283691,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.203,test,error,14.84284257888794,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.195,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.205,test,error,6.047757625579834,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.193,test,error,5.917591571807861,ffnnRELU__PGDK_w_0.1_6_500,image_85
0.199,test,error,14.148256063461304,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.201,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.197,test,error,6.138645648956299,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.203,test,error,5.899399042129517,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.195,test,error,5.707710266113281,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.205,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.193,test,error,5.955673933029175,ffnnRELU__PGDK_w_0.1_6_500,image_28
0.199,test,error,5.701789379119873,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.201,test,error,14.011907577514648,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.197,test,sat,4.184669733047485,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.099,test,error,5.846884250640869,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.095,test,error,5.933038949966431,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.101,test,error,14.028744459152222,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.017,test,unsat,5.197083950042725,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.049,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.041,test,error,6.09318208694458,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.039,test,error,5.711917877197266,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.023,test,unsat,7.642767906188965,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.033,test,unsat,18.48024868965149,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.037,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.035,test,error,6.228731393814087,ffnnRELU__PGDK_w_0.1_6_500,image_26
0.199,test,sat,3.6858513355255127,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.099,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.097,test,error,6.035987377166748,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.101,test,error,5.692803859710693,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.095,test,error,5.8424341678619385,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.103,test,error,10.705437898635864,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.093,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.105,test,error,6.210528135299683,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.037,test,error,5.797925710678101,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.033,test,error,5.72291374206543,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.023,test,error,14.148738861083984,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.001,test,unsat,5.198009729385376,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.017,test,unsat,5.160984754562378,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.021,test,unsat,5.326775312423706,ffnnRELU__PGDK_w_0.1_6_500,image_21
0.199,test,error,6.15317177772522,ffnnRELU__PGDK_w_0.1_6_500,image_14
0.201,test,error,6.059540748596191,ffnnRELU__PGDK_w_0.1_6_500,image_14
0.197,test,sat,3.739152431488037,ffnnRELU__PGDK_w_0.1_6_500,image_14
0.097,test,timeout,360.0,ffnnRELU__PGDK_w_0.1_6_500,image_14
0.099,test,error,5.891445159912109,ffnnRELU__PGDK_w_0.1_6_500,image_14
0.095,test,error,5.612070083618164,ffnnRELU__PGDK_w_0.1_6_500,image_14
