,split,result,runtime,network,image
0.265,test,sat,1.228604078292847,mnist_nn,image_294
0.133,test,sat,10.775839805603027,mnist_nn,image_294
0.131,test,sat,10.96968412399292,mnist_nn,image_294
0.065,test,sat,5.462409257888794,mnist_nn,image_294
0.063,test,sat,5.4561767578125,mnist_nn,image_294
0.031,test,unsat,5.5717713832855225,mnist_nn,image_294
0.029,test,cancelled,4.702395439147949,mnist_nn,image_294
0.051,test,sat,26.975260257720947,mnist_nn,image_294
0.041,test,unsat,3495.336416244507,mnist_nn,image_294
0.039,test,cancelled,3468.6466658115387,mnist_nn,image_294
0.047,test,unsat,3548.064050912857,mnist_nn,image_294
0.045,test,cancelled,3551.820775270462,mnist_nn,image_294
0.049,test,sat,0.6578454971313477,mnist_nn,image_294
0.265,test,sat,0.5056006908416748,mnist_nn,image_152
0.133,test,sat,0.7197673320770264,mnist_nn,image_152
0.131,test,sat,0.4283046722412109,mnist_nn,image_152
0.065,test,sat,0.6042349338531494,mnist_nn,image_152
0.063,test,sat,0.5963051319122314,mnist_nn,image_152
0.031,test,sat,0.6503350734710693,mnist_nn,image_152
0.029,test,sat,0.2495274543762207,mnist_nn,image_152
0.013,test,sat,0.3294188976287842,mnist_nn,image_152
0.015,test,cancelled,0.3881945610046386,mnist_nn,image_152
0.007,test,sat,1.055772066116333,mnist_nn,image_152
0.003,test,sat,1.0117640495300293,mnist_nn,image_152
0.001,test,unsat,0.1393566131591797,mnist_nn,image_152
0.133,test,sat,0.7465770244598389,mnist_nn,image_36
0.265,test,cancelled,3.4982903003692627,mnist_nn,image_36
0.087,test,sat,0.8342297077178955,mnist_nn,image_36
0.043,test,sat,0.8528163433074951,mnist_nn,image_36
0.041,test,sat,0.7686634063720703,mnist_nn,image_36
0.019,test,unsat,0.7272238731384277,mnist_nn,image_36
0.021,test,unsat,0.2969894409179687,mnist_nn,image_36
0.031,test,sat,0.5426437854766846,mnist_nn,image_36
0.025,test,unsat,4.898088693618774,mnist_nn,image_36
0.027,test,unsat,52.972501039505005,mnist_nn,image_36
0.029,test,unsat,190.9693636894226,mnist_nn,image_36
0.265,test,sat,0.7791595458984375,mnist_nn,image_239
0.133,test,sat,0.7923617362976074,mnist_nn,image_239
0.131,test,sat,0.7802672386169434,mnist_nn,image_239
0.065,test,sat,0.8359768390655518,mnist_nn,image_239
0.063,test,sat,0.8272886276245117,mnist_nn,image_239
0.031,test,sat,0.8045837879180908,mnist_nn,image_239
0.013,test,unsat,0.6636519432067871,mnist_nn,image_239
0.029,test,sat,0.770700216293335,mnist_nn,image_239
0.019,test,unsat,11.930105924606323,mnist_nn,image_239
0.025,test,sat,0.7640013694763184,mnist_nn,image_239
0.023,test,sat,18.005019903182983,mnist_nn,image_239
0.021,test,unsat,44.06410717964173,mnist_nn,image_239
0.133,test,sat,0.770714521408081,mnist_nn,image_417
0.265,test,cancelled,3.4580070972442627,mnist_nn,image_417
0.087,test,sat,0.4071292877197265,mnist_nn,image_417
0.043,test,sat,0.6770205497741699,mnist_nn,image_417
0.041,test,sat,0.3884260654449463,mnist_nn,image_417
0.019,test,unsat,1.1469178199768066,mnist_nn,image_417
0.031,test,sat,0.913705825805664,mnist_nn,image_417
0.021,test,unsat,4.3000922203063965,mnist_nn,image_417
0.025,test,sat,0.5491642951965332,mnist_nn,image_417
0.027,test,cancelled,1.0691359043121338,mnist_nn,image_417
0.023,test,unsat,457.6303715705872,mnist_nn,image_417
0.133,test,sat,0.779341459274292,mnist_nn,image_361
0.265,test,cancelled,3.4687249660491943,mnist_nn,image_361
0.087,test,sat,0.7798707485198975,mnist_nn,image_361
0.043,test,sat,0.7287261486053467,mnist_nn,image_361
0.041,test,sat,0.7946257591247559,mnist_nn,image_361
0.019,test,unsat,1.2226967811584473,mnist_nn,image_361
0.031,test,sat,1.4967339038848877,mnist_nn,image_361
0.021,test,unsat,2.063157320022583,mnist_nn,image_361
0.025,test,unsat,14.563063859939575,mnist_nn,image_361
0.027,test,unsat,363.1649148464203,mnist_nn,image_361
0.029,test,unsat,558.0934174060822,mnist_nn,image_361
0.133,test,sat,0.8494746685028076,mnist_nn,image_95
0.265,test,cancelled,3.714726209640503,mnist_nn,image_95
0.265,test,sat,0.8459422588348389,mnist_nn,image_95
0.087,test,sat,3.4885263442993164,mnist_nn,image_95
0.043,test,unsat,3570.7839295864105,mnist_nn,image_95
0.041,test,cancelled,3567.547502040863,mnist_nn,image_95
0.057,test,sat,3.301388502120972,mnist_nn,image_95
0.071,test,cancelled,6.188449859619141,mnist_nn,image_95
0.051,test,sat,3.622514247894287,mnist_nn,image_95
0.047,test,unsat,3491.1537380218506,mnist_nn,image_95
0.045,test,cancelled,3487.742924451828,mnist_nn,image_95
0.049,test,sat,11.898858785629272,mnist_nn,image_95
0.265,test,sat,0.806626558303833,mnist_nn,image_465
0.133,test,sat,0.7990097999572754,mnist_nn,image_465
0.131,test,sat,0.3793163299560547,mnist_nn,image_465
0.065,test,sat,0.6125397682189941,mnist_nn,image_465
0.063,test,sat,0.2658507823944092,mnist_nn,image_465
0.031,test,sat,0.3991973400115967,mnist_nn,image_465
0.029,test,sat,0.2679855823516845,mnist_nn,image_465
0.013,test,sat,0.331592321395874,mnist_nn,image_465
0.015,test,cancelled,0.3944456577301025,mnist_nn,image_465
0.003,test,sat,0.8847692012786865,mnist_nn,image_465
0.007,test,cancelled,3.7099320888519287,mnist_nn,image_465
0.007,test,sat,0.9843525886535645,mnist_nn,image_465
0.001,test,sat,0.119577407836914,mnist_nn,image_465
0.265,test,sat,0.8050949573516846,mnist_nn,image_313
0.133,test,sat,0.8065636157989502,mnist_nn,image_313
0.065,test,sat,0.7705178260803223,mnist_nn,image_313
0.131,test,cancelled,3.5786585807800293,mnist_nn,image_313
0.131,test,sat,0.7736213207244873,mnist_nn,image_313
0.041,test,sat,0.7669084072113037,mnist_nn,image_313
0.021,test,sat,0.7497878074645996,mnist_nn,image_313
0.019,test,sat,0.7630243301391602,mnist_nn,image_313
0.009,test,sat,0.6854987144470215,mnist_nn,image_313
0.007,test,sat,0.5452873706817627,mnist_nn,image_313
0.003,test,sat,0.6224281787872314,mnist_nn,image_313
0.001,test,sat,0.126237154006958,mnist_nn,image_313
0.133,test,sat,0.7426164150238037,mnist_nn,image_237
0.265,test,cancelled,3.50221848487854,mnist_nn,image_237
0.087,test,sat,0.731590986251831,mnist_nn,image_237
0.043,test,sat,0.7400290966033936,mnist_nn,image_237
0.019,test,sat,0.7614836692810059,mnist_nn,image_237
0.041,test,cancelled,3.548497676849365,mnist_nn,image_237
0.041,test,sat,0.7901046276092529,mnist_nn,image_237
0.011,test,sat,0.5248756408691406,mnist_nn,image_237
0.005,test,sat,0.5761532783508301,mnist_nn,image_237
0.001,test,sat,0.6773526668548584,mnist_nn,image_237
0.003,test,cancelled,3.475314140319824,mnist_nn,image_237
0.133,test,sat,0.8278615474700928,mnist_nn,image_120
0.265,test,cancelled,3.765439033508301,mnist_nn,image_120
0.087,test,sat,0.9054853916168212,mnist_nn,image_120
0.043,test,unsat,2.2789831161499023,mnist_nn,image_120
0.041,test,cancelled,1.3752453327178955,mnist_nn,image_120
0.071,test,sat,0.8479037284851074,mnist_nn,image_120
0.057,test,sat,1.4160387516021729,mnist_nn,image_120
0.049,test,unsat,159.47639727592468,mnist_nn,image_120
0.051,test,unsat,546.2126116752625,mnist_nn,image_120
0.053,test,unsat,2410.6786453723907,mnist_nn,image_120
0.055,test,timeout,3600.0,mnist_nn,image_120
0.265,test,sat,0.7939972877502441,mnist_nn,image_419
0.133,test,sat,0.8140299320220947,mnist_nn,image_419
0.131,test,sat,0.7814419269561768,mnist_nn,image_419
0.065,test,sat,0.7810285091400146,mnist_nn,image_419
0.063,test,sat,0.7292723655700684,mnist_nn,image_419
0.031,test,sat,0.7535502910614014,mnist_nn,image_419
0.029,test,sat,0.7556633949279785,mnist_nn,image_419
0.013,test,unsat,1.108537197113037,mnist_nn,image_419
0.021,test,sat,0.8844046592712402,mnist_nn,image_419
0.017,test,sat,12.941608667373655,mnist_nn,image_419
0.015,test,unsat,17.64537525177002,mnist_nn,image_419
0.133,test,sat,0.6929178237915039,mnist_nn,image_230
0.265,test,cancelled,3.644526243209839,mnist_nn,image_230
0.087,test,sat,0.771049976348877,mnist_nn,image_230
0.043,test,sat,0.7987027168273926,mnist_nn,image_230
0.019,test,sat,0.779686450958252,mnist_nn,image_230
0.041,test,cancelled,3.545300006866455,mnist_nn,image_230
0.041,test,sat,0.7877321243286133,mnist_nn,image_230
0.005,test,sat,0.7852349281311035,mnist_nn,image_230
0.011,test,cancelled,3.4846343994140625,mnist_nn,image_230
0.011,test,sat,0.7560715675354004,mnist_nn,image_230
0.001,test,sat,0.5364682674407959,mnist_nn,image_230
0.003,test,cancelled,3.252840757369995,mnist_nn,image_230
0.265,test,sat,0.8345818519592285,mnist_nn,image_127
0.133,test,sat,0.8761322498321533,mnist_nn,image_127
0.131,test,sat,0.7873198986053467,mnist_nn,image_127
0.065,test,sat,0.816580057144165,mnist_nn,image_127
0.063,test,sat,0.8159515857696533,mnist_nn,image_127
0.031,test,sat,0.8412823677062988,mnist_nn,image_127
0.029,test,sat,0.774014949798584,mnist_nn,image_127
0.013,test,sat,0.7952890396118164,mnist_nn,image_127
0.015,test,cancelled,0.2219381332397461,mnist_nn,image_127
0.007,test,unsat,0.8013806343078613,mnist_nn,image_127
0.003,test,cancelled,3.56421971321106,mnist_nn,image_127
0.011,test,sat,0.7704668045043945,mnist_nn,image_127
0.009,test,sat,0.8044683933258057,mnist_nn,image_127
0.265,test,sat,0.5293698310852051,mnist_nn,image_368
0.133,test,sat,0.7345821857452393,mnist_nn,image_368
0.131,test,sat,0.654069185256958,mnist_nn,image_368
0.065,test,sat,0.6942076683044434,mnist_nn,image_368
0.063,test,sat,0.2502758502960205,mnist_nn,image_368
0.031,test,sat,0.558103084564209,mnist_nn,image_368
0.029,test,sat,0.2083685398101806,mnist_nn,image_368
0.013,test,sat,0.5631618499755859,mnist_nn,image_368
0.015,test,cancelled,1.0714032649993896,mnist_nn,image_368
0.007,test,unsat,0.5947997570037842,mnist_nn,image_368
0.003,test,cancelled,3.2271196842193604,mnist_nn,image_368
0.009,test,unsat,0.6518125534057617,mnist_nn,image_368
0.011,test,sat,0.7262148857116699,mnist_nn,image_368
0.133,test,sat,0.7220005989074707,mnist_nn,image_43
0.265,test,cancelled,3.5715622901916504,mnist_nn,image_43
0.043,test,sat,0.7083923816680908,mnist_nn,image_43
0.087,test,cancelled,3.486304998397827,mnist_nn,image_43
0.087,test,sat,0.7489068508148193,mnist_nn,image_43
0.027,test,sat,0.7708759307861328,mnist_nn,image_43
0.013,test,sat,0.8105497360229492,mnist_nn,image_43
0.005,test,unsat,0.7231881618499756,mnist_nn,image_43
0.007,test,unsat,0.6418190002441406,mnist_nn,image_43
0.009,test,unsat,0.7942147254943848,mnist_nn,image_43
0.011,test,unsat,10.670702695846558,mnist_nn,image_43
0.265,test,sat,0.8506712913513184,mnist_nn,image_92
0.133,test,sat,0.8491437435150146,mnist_nn,image_92
0.131,test,sat,0.8803791999816895,mnist_nn,image_92
0.065,test,sat,0.8495407104492188,mnist_nn,image_92
0.063,test,sat,0.7347464561462402,mnist_nn,image_92
0.031,test,sat,0.7826664447784424,mnist_nn,image_92
0.029,test,sat,0.8423850536346436,mnist_nn,image_92
0.013,test,unsat,1.907543659210205,mnist_nn,image_92
0.015,test,unsat,1.1607489585876465,mnist_nn,image_92
0.023,test,sat,0.8686602115631104,mnist_nn,image_92
0.017,test,unsat,13.408058643341064,mnist_nn,image_92
0.019,test,unsat,77.2750153541565,mnist_nn,image_92
0.021,test,unsat,3385.191698074341,mnist_nn,image_92
0.133,test,sat,0.6171433925628662,mnist_nn,image_462
0.265,test,cancelled,3.37021279335022,mnist_nn,image_462
0.087,test,sat,0.5559704303741455,mnist_nn,image_462
0.043,test,sat,0.715703010559082,mnist_nn,image_462
0.041,test,sat,0.5966992378234863,mnist_nn,image_462
0.019,test,sat,0.7128517627716064,mnist_nn,image_462
0.021,test,cancelled,0.2712376117706299,mnist_nn,image_462
0.005,test,sat,1.0517199039459229,mnist_nn,image_462
0.011,test,sat,0.98939847946167,mnist_nn,image_462
0.011,test,cancelled,3.760198354721069,mnist_nn,image_462
0.003,test,sat,0.7835104465484619,mnist_nn,image_462
0.001,test,sat,0.7868547439575195,mnist_nn,image_462
0.133,test,sat,0.739027738571167,mnist_nn,image_314
0.265,test,cancelled,3.445352554321289,mnist_nn,image_314
0.043,test,sat,0.7653694152832031,mnist_nn,image_314
0.087,test,cancelled,3.421421527862549,mnist_nn,image_314
0.087,test,sat,0.7755990028381348,mnist_nn,image_314
0.013,test,unsat,0.5895023345947266,mnist_nn,image_314
0.027,test,sat,0.7365725040435791,mnist_nn,image_314
0.029,test,cancelled,0.1805367469787597,mnist_nn,image_314
0.017,test,unsat,3.152872085571289,mnist_nn,image_314
0.021,test,unsat,5.847937345504761,mnist_nn,image_314
0.025,test,sat,0.8867192268371582,mnist_nn,image_314
0.023,test,unsat,5.489160299301148,mnist_nn,image_314
0.133,test,sat,1.533010482788086,mnist_nn,image_72
0.265,test,cancelled,5.742552757263184,mnist_nn,image_72
0.265,test,sat,1.5556049346923828,mnist_nn,image_72
0.087,test,sat,1.4858129024505615,mnist_nn,image_72
0.043,test,sat,1.4811758995056152,mnist_nn,image_72
0.041,test,sat,1.4533421993255615,mnist_nn,image_72
0.019,test,unsat,24.77824068069458,mnist_nn,image_72
0.031,test,sat,1.4714603424072266,mnist_nn,image_72
0.025,test,sat,1.5437259674072266,mnist_nn,image_72
0.023,test,sat,1.3851242065429688,mnist_nn,image_72
0.021,test,unsat,318.0831346511841,mnist_nn,image_72
0.265,test,sat,0.7493917942047119,mnist_nn,image_325
0.133,test,sat,0.7612919807434082,mnist_nn,image_325
0.131,test,sat,0.8170764446258545,mnist_nn,image_325
0.065,test,sat,0.8140597343444824,mnist_nn,image_325
0.063,test,sat,0.7350199222564697,mnist_nn,image_325
0.031,test,sat,0.7819209098815918,mnist_nn,image_325
0.029,test,sat,0.792717695236206,mnist_nn,image_325
0.013,test,sat,0.7937371730804443,mnist_nn,image_325
0.015,test,cancelled,0.072129487991333,mnist_nn,image_325
0.003,test,unsat,1.1077499389648438,mnist_nn,image_325
0.009,test,sat,0.7311403751373291,mnist_nn,image_325
0.005,test,unsat,0.555445671081543,mnist_nn,image_325
0.007,test,unsat,8.321800947189331,mnist_nn,image_325
0.133,test,sat,0.7301855087280273,mnist_nn,image_482
0.265,test,cancelled,3.676908493041992,mnist_nn,image_482
0.087,test,sat,0.8254632949829102,mnist_nn,image_482
0.043,test,sat,0.8159983158111572,mnist_nn,image_482
0.019,test,sat,0.7484841346740723,mnist_nn,image_482
0.041,test,cancelled,3.5127763748168945,mnist_nn,image_482
0.041,test,sat,0.7080550193786621,mnist_nn,image_482
0.011,test,unsat,0.6459622383117676,mnist_nn,image_482
0.005,test,cancelled,3.358549118041992,mnist_nn,image_482
0.015,test,unsat,0.6052708625793457,mnist_nn,image_482
0.013,test,cancelled,3.389608860015869,mnist_nn,image_482
0.017,test,unsat,0.3307998180389404,mnist_nn,image_482
0.265,test,sat,0.7820103168487549,mnist_nn,image_453
0.133,test,sat,0.7940938472747803,mnist_nn,image_453
0.131,test,sat,0.7735095024108887,mnist_nn,image_453
0.065,test,sat,0.8138470649719238,mnist_nn,image_453
0.031,test,sat,0.7631740570068359,mnist_nn,image_453
0.063,test,cancelled,3.5879526138305664,mnist_nn,image_453
0.063,test,sat,0.8101646900177002,mnist_nn,image_453
0.009,test,sat,0.6417655944824219,mnist_nn,image_453
0.019,test,cancelled,3.3378448486328125,mnist_nn,image_453
0.003,test,sat,0.5347659587860107,mnist_nn,image_453
0.005,test,cancelled,3.323261976242065,mnist_nn,image_453
0.005,test,sat,0.6277384757995605,mnist_nn,image_453
0.001,test,sat,0.1249923706054687,mnist_nn,image_453
0.133,test,sat,0.8183777332305908,mnist_nn,image_116
0.265,test,cancelled,3.550016164779663,mnist_nn,image_116
0.265,test,sat,0.8918380737304688,mnist_nn,image_116
0.087,test,sat,0.8660387992858887,mnist_nn,image_116
0.043,test,sat,0.8690323829650879,mnist_nn,image_116
0.019,test,unsat,0.7361876964569092,mnist_nn,image_116
0.041,test,sat,0.8446483612060547,mnist_nn,image_116
0.029,test,unsat,1451.0099184513092,mnist_nn,image_116
0.035,test,sat,10.392082691192629,mnist_nn,image_116
0.031,test,unsat,3587.611934661865,mnist_nn,image_116
0.033,test,unsat,3532.385103225708,mnist_nn,image_116
0.133,test,sat,0.8494217395782471,mnist_nn,image_201
0.265,test,cancelled,3.5127992630004883,mnist_nn,image_201
0.265,test,sat,0.8600568771362305,mnist_nn,image_201
0.043,test,sat,0.7596931457519531,mnist_nn,image_201
0.087,test,cancelled,3.547840118408203,mnist_nn,image_201
0.087,test,sat,0.7384185791015625,mnist_nn,image_201
0.013,test,sat,0.3762714862823486,mnist_nn,image_201
0.027,test,cancelled,3.1110191345214844,mnist_nn,image_201
0.007,test,unsat,0.6700441837310791,mnist_nn,image_201
0.003,test,cancelled,3.36977767944336,mnist_nn,image_201
0.011,test,sat,0.7821338176727295,mnist_nn,image_201
0.009,test,unsat,3.105143785476685,mnist_nn,image_201
0.265,test,sat,0.7542164325714111,mnist_nn,image_359
0.133,test,sat,0.7413887977600098,mnist_nn,image_359
0.131,test,sat,0.4903075695037842,mnist_nn,image_359
0.065,test,sat,0.7074742317199707,mnist_nn,image_359
0.063,test,sat,0.7237157821655273,mnist_nn,image_359
0.031,test,sat,0.6540050506591797,mnist_nn,image_359
0.029,test,sat,0.8125004768371582,mnist_nn,image_359
0.013,test,sat,0.8091721534729004,mnist_nn,image_359
0.015,test,cancelled,0.0464353561401367,mnist_nn,image_359
0.003,test,unsat,1.1044557094573977,mnist_nn,image_359
0.007,test,unsat,1.0697598457336426,mnist_nn,image_359
0.009,test,unsat,0.6572813987731934,mnist_nn,image_359
0.011,test,unsat,1.0469305515289309,mnist_nn,image_359
0.265,test,sat,0.8109757900238037,mnist_nn,image_388
0.133,test,sat,0.7974889278411865,mnist_nn,image_388
0.131,test,sat,0.7903618812561035,mnist_nn,image_388
0.065,test,sat,0.7859246730804443,mnist_nn,image_388
0.063,test,sat,0.7289772033691406,mnist_nn,image_388
0.031,test,sat,0.7432262897491455,mnist_nn,image_388
0.013,test,unsat,0.5862696170806885,mnist_nn,image_388
0.029,test,sat,0.732250452041626,mnist_nn,image_388
0.019,test,unsat,8.584778308868408,mnist_nn,image_388
0.021,test,unsat,9.992593765258787,mnist_nn,image_388
0.023,test,unsat,58.26331233978272,mnist_nn,image_388
0.027,test,sat,0.8671538829803467,mnist_nn,image_388
0.025,test,unsat,3423.075295686722,mnist_nn,image_388
0.265,test,sat,1.3900864124298096,mnist_nn,image_111
0.133,test,sat,1.312056541442871,mnist_nn,image_111
0.131,test,sat,5.492149353027344,mnist_nn,image_111
0.063,test,unsat,3547.970174312592,mnist_nn,image_111
0.097,test,sat,1.4083023071289062,mnist_nn,image_111
0.081,test,sat,1.415745973587036,mnist_nn,image_111
0.065,test,unsat,3567.0840570926666,mnist_nn,image_111
0.073,test,sat,0.7705838680267334,mnist_nn,image_111
0.071,test,sat,1.114816188812256,mnist_nn,image_111
0.069,test,sat,3.0086910724639893,mnist_nn,image_111
0.067,test,unsat,3587.0794785022736,mnist_nn,image_111
0.133,test,sat,0.7737133502960205,mnist_nn,image_206
0.265,test,cancelled,3.44262170791626,mnist_nn,image_206
0.265,test,sat,0.7895841598510742,mnist_nn,image_206
0.087,test,sat,0.8016633987426758,mnist_nn,image_206
0.043,test,sat,0.796006441116333,mnist_nn,image_206
0.041,test,sat,0.4873075485229492,mnist_nn,image_206
0.019,test,unsat,2.035449266433716,mnist_nn,image_206
0.021,test,sat,0.4966387748718261,mnist_nn,image_206
0.031,test,cancelled,1.7671728134155271,mnist_nn,image_206
0.265,test,sat,0.7042176723480225,mnist_nn,image_428
0.133,test,sat,0.74440598487854,mnist_nn,image_428
0.131,test,sat,0.721663236618042,mnist_nn,image_428
0.065,test,sat,0.7555990219116211,mnist_nn,image_428
0.063,test,sat,0.5894906520843506,mnist_nn,image_428
0.031,test,sat,0.6941194534301758,mnist_nn,image_428
0.029,test,sat,0.6586337089538574,mnist_nn,image_428
0.013,test,sat,0.7124679088592529,mnist_nn,image_428
0.015,test,cancelled,0.2332079410552978,mnist_nn,image_428
0.003,test,sat,0.9350504875183104,mnist_nn,image_428
0.007,test,cancelled,3.5765624046325684,mnist_nn,image_428
0.001,test,sat,0.1257543563842773,mnist_nn,image_428
0.265,test,sat,1.3368191719055176,mnist_nn,image_75
0.133,test,sat,1.3772895336151123,mnist_nn,image_75
0.131,test,sat,1.3839101791381836,mnist_nn,image_75
0.065,test,sat,1.383397340774536,mnist_nn,image_75
0.063,test,sat,1.3293659687042236,mnist_nn,image_75
0.031,test,sat,1.3516051769256592,mnist_nn,image_75
0.029,test,sat,1.197951078414917,mnist_nn,image_75
0.013,test,unsat,70.58952784538269,mnist_nn,image_75
0.021,test,sat,1.3768839836120603,mnist_nn,image_75
0.017,test,sat,0.906923770904541,mnist_nn,image_75
0.015,test,unsat,102.66341352462769,mnist_nn,image_75
0.265,test,sat,0.731187105178833,mnist_nn,image_485
0.133,test,sat,1.2236659526824951,mnist_nn,image_485
0.065,test,sat,4.6424665451049805,mnist_nn,image_485
0.131,test,cancelled,8.005046606063843,mnist_nn,image_485
0.041,test,sat,3.356045961380005,mnist_nn,image_485
0.021,test,unsat,3.817285060882568,mnist_nn,image_485
0.019,test,cancelled,0.290006160736084,mnist_nn,image_485
0.027,test,unsat,101.00914859771729,mnist_nn,image_485
0.033,test,unsat,3501.561784029007,mnist_nn,image_485
0.035,test,unsat,3486.6831567287445,mnist_nn,image_485
0.037,test,unsat,3557.7121081352234,mnist_nn,image_485
0.039,test,unsat,3590.9423391819,mnist_nn,image_485
0.133,test,sat,0.7843616008758545,mnist_nn,image_322
0.265,test,cancelled,3.451854467391968,mnist_nn,image_322
0.087,test,sat,0.8309986591339111,mnist_nn,image_322
0.043,test,sat,0.8384189605712891,mnist_nn,image_322
0.019,test,unsat,0.439997911453247,mnist_nn,image_322
0.041,test,sat,0.5644993782043457,mnist_nn,image_322
0.029,test,unsat,210.9334666728973,mnist_nn,image_322
0.035,test,sat,0.8619363307952881,mnist_nn,image_322
0.033,test,sat,0.8341073989868164,mnist_nn,image_322
0.031,test,unsat,3457.6991608142853,mnist_nn,image_322
0.133,test,sat,0.7762300968170166,mnist_nn,image_454
0.265,test,cancelled,3.744534969329834,mnist_nn,image_454
0.265,test,sat,0.769310712814331,mnist_nn,image_454
0.087,test,sat,0.7833232879638672,mnist_nn,image_454
0.043,test,sat,0.8225491046905518,mnist_nn,image_454
0.041,test,sat,0.3272101879119873,mnist_nn,image_454
0.019,test,sat,0.5559155941009521,mnist_nn,image_454
0.021,test,cancelled,0.367438793182373,mnist_nn,image_454
0.005,test,unsat,0.8294122219085693,mnist_nn,image_454
0.011,test,sat,0.956394910812378,mnist_nn,image_454
0.013,test,cancelled,0.1660389900207519,mnist_nn,image_454
0.007,test,unsat,0.9904274940490724,mnist_nn,image_454
0.009,test,sat,0.9900102615356444,mnist_nn,image_454
0.133,test,sat,0.8006808757781982,mnist_nn,image_208
0.265,test,cancelled,3.5505640506744385,mnist_nn,image_208
0.087,test,sat,5.383535623550415,mnist_nn,image_208
0.041,test,unsat,56.50078177452088,mnist_nn,image_208
0.065,test,sat,14.177950859069824,mnist_nn,image_208
0.043,test,unsat,84.0432014465332,mnist_nn,image_208
0.055,test,unsat,3488.18945980072,mnist_nn,image_208
0.053,test,cancelled,3493.0039534568787,mnist_nn,image_208
0.059,test,unsat,3457.937237739563,mnist_nn,image_208
0.061,test,unsat,3525.7442150115967,mnist_nn,image_208
0.063,test,unsat,3543.7397017478943,mnist_nn,image_208
0.265,test,sat,0.5071084499359131,mnist_nn,image_350
0.133,test,sat,0.7165980339050293,mnist_nn,image_350
0.131,test,sat,0.7094087600708008,mnist_nn,image_350
0.065,test,sat,0.7463431358337402,mnist_nn,image_350
0.063,test,sat,0.4173212051391601,mnist_nn,image_350
0.031,test,sat,0.6598467826843262,mnist_nn,image_350
0.029,test,sat,0.6926853656768799,mnist_nn,image_350
0.013,test,unsat,0.61454176902771,mnist_nn,image_350
0.015,test,unsat,0.3783140182495117,mnist_nn,image_350
0.021,test,unsat,2.503612279891968,mnist_nn,image_350
0.023,test,unsat,3.9846930503845215,mnist_nn,image_350
0.025,test,unsat,10.104753732681274,mnist_nn,image_350
0.027,test,unsat,3445.6922149658203,mnist_nn,image_350
0.133,test,sat,1.126044988632202,mnist_nn,image_381
0.265,test,cancelled,4.400522470474243,mnist_nn,image_381
0.087,test,sat,1.28338360786438,mnist_nn,image_381
0.043,test,sat,1.2824389934539795,mnist_nn,image_381
0.041,test,sat,1.2894227504730225,mnist_nn,image_381
0.019,test,sat,1.2646186351776123,mnist_nn,image_381
0.021,test,cancelled,0.2142844200134277,mnist_nn,image_381
0.005,test,sat,1.429811716079712,mnist_nn,image_381
0.011,test,cancelled,4.584311246871948,mnist_nn,image_381
0.001,test,sat,1.033118486404419,mnist_nn,image_381
0.003,test,cancelled,3.99817419052124,mnist_nn,image_381
0.133,test,sat,0.7977230548858643,mnist_nn,image_426
0.265,test,cancelled,3.498048782348633,mnist_nn,image_426
0.043,test,sat,0.827373743057251,mnist_nn,image_426
0.087,test,cancelled,3.5659070014953613,mnist_nn,image_426
0.027,test,sat,0.840496301651001,mnist_nn,image_426
0.013,test,unsat,2.005540132522583,mnist_nn,image_426
0.011,test,cancelled,1.1138360500335691,mnist_nn,image_426
0.021,test,sat,0.8792715072631836,mnist_nn,image_426
0.015,test,unsat,3.950645446777344,mnist_nn,image_426
0.019,test,sat,0.7519872188568115,mnist_nn,image_426
0.017,test,unsat,17.621751070022583,mnist_nn,image_426
0.133,test,sat,0.847698450088501,mnist_nn,image_163
0.265,test,cancelled,3.509907960891724,mnist_nn,image_163
0.043,test,sat,0.8175981044769287,mnist_nn,image_163
0.087,test,cancelled,3.5213589668273926,mnist_nn,image_163
0.013,test,unsat,0.5360584259033203,mnist_nn,image_163
0.029,test,sat,0.8589324951171875,mnist_nn,image_163
0.019,test,unsat,0.690913200378418,mnist_nn,image_163
0.023,test,unsat,6.85712742805481,mnist_nn,image_163
0.025,test,unsat,8.844741582870483,mnist_nn,image_163
0.027,test,unsat,39.18368077278137,mnist_nn,image_163
0.133,test,sat,0.799013614654541,mnist_nn,image_164
0.265,test,cancelled,3.6924259662628174,mnist_nn,image_164
0.265,test,sat,0.8242297172546387,mnist_nn,image_164
0.087,test,sat,0.7627773284912109,mnist_nn,image_164
0.043,test,sat,0.7904660701751709,mnist_nn,image_164
0.041,test,sat,0.8498661518096924,mnist_nn,image_164
0.019,test,sat,0.8496403694152832,mnist_nn,image_164
0.021,test,cancelled,0.0450313091278076,mnist_nn,image_164
0.005,test,sat,0.9200057983398438,mnist_nn,image_164
0.011,test,cancelled,3.5083119869232178,mnist_nn,image_164
0.003,test,sat,0.6004314422607422,mnist_nn,image_164
0.001,test,sat,0.6437602043151855,mnist_nn,image_164
0.133,test,sat,0.7647233009338379,mnist_nn,image_273
0.265,test,cancelled,3.65983772277832,mnist_nn,image_273
0.087,test,sat,0.759148120880127,mnist_nn,image_273
0.043,test,sat,0.7905678749084473,mnist_nn,image_273
0.041,test,sat,0.766655683517456,mnist_nn,image_273
0.019,test,sat,0.7594058513641357,mnist_nn,image_273
0.021,test,cancelled,0.0816898345947265,mnist_nn,image_273
0.011,test,sat,1.291460037231445,mnist_nn,image_273
0.003,test,unsat,0.6136891841888428,mnist_nn,image_273
